duckId	Score	Background	Skin	Foot	Body	Face	Open sea
4137	52.290364322651065	Pastel Yellow	Gold Shiny	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4137
4138	37.11538174044182	Salmon	Doge	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4138
4139	55.82079631707426	Pastel Blue	Gold Shiny	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4139
4140	61.474631207612816	Pastel Blue	Grimace Purple	Duck	Jacket	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4140
4141	42.179344454820196	Blue	Bronze Shiny	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4141
4142	113.8506020151149	Pastel Pink	Mallard	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4142
4143	52.94426894713175	Blue	Yeti White	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4143
4144	49.97423234724764	Pastel Yellow	Bronze Shiny	Duck	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4144
4145	43.10381996458623	Blue	Grimace Purple	Nerd	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4145
4146	55.417039363910334	Pastel Pink	Base Naked	Hypebeast	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4146
4147	92.17389680536995	Pastel Blue	Tiger Striped	Pants Shoes	Bowtie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4147
4148	83.76587262910738	Tiffany Blue	Zombie Green	Pants Shoes	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4148
4149	31.555614085111973	Salmon	Doge	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4149
4150	65.48643525627745	Pastel Blue	Unicorn Pink	Farmer	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4150
4151	59.33458713767362	Blue	Bronze Shiny	Fireman	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4151
4152	65.30067947505093	Cloud	Base Naked	Duck	Hoodie	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4152
4153	87.69983981788079	Cloud	Zombie Green	Duck	Farmer	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4153
4154	42.59046461848476	Cloud	Grimace Purple	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4154
4155	32.90580854415673	Pastel Pink	Base Naked	Hypebeast	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4155
4156	26.24072783364345	Pastel Pink	Base Naked	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4156
4157	71.20013724207824	Blue	Mallard	Duck	Jacket	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4157
4158	40.22133895694654	Pastel Blue	Icy Blue	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4158
4159	31.475048541136477	Hot Pink	Bronze Shiny	Nerd	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4159
4160	39.11097894491134	Pastel Blue	Base Naked	Pants Shoes	Hypebeast	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4160
4161	149.1444842753237	Cloud	Unicorn Pink	Farmer	Farmer	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4161
4162	99.18509607930015	Pastel Yellow	Gold Shiny	Fireman	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4162
4163	65.54233464568561	Cloud	Zombie Green	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4163
4164	42.919426778282926	Pastel Blue	Grimace Purple	Pants Shoes	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4164
4165	44.237489797926045	Pastel Blue	Penguin Black	Duck	Jacket	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4165
4166	97.57890716652676	Pastel Blue	Tiger Striped	Pants Shoes	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4166
4167	85.60111617059697	Orange	Unicorn Pink	Nerd	Jacket	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4167
4168	116.20400416353377	Blue	Base Naked	Fireman	Bowtie	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4168
4169	93.89861880484452	Cloud	Icy Blue	Santa	Farmer	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4169
4170	51.61353306212554	Neon Green	Base Naked	Duck	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4170
4171	45.30886454603767	Cloud	Base Naked	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4171
4172	50.84597625894723	Orange	Bronze Shiny	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4172
4173	30.064610525607307	Orange	Base Naked	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4173
4174	35.91443617566209	Blue	Grimace Purple	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4174
4175	76.07638590123679	Blue	Doge	Pants Shoes	Flannel	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4175
4176	63.07814644106088	Pastel Blue	Bronze Shiny	Duck	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4176
4177	41.290849584753765	Tiffany Blue	Penguin Black	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4177
4178	152.82988468636535	Salmon	Bronze Shiny	Duck	Suit	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4178
4179	81.843405875211	Hot Pink	Base Naked	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4179
4180	110.32298360541073	Orange	Tiger Striped	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4180
4181	46.88493099355181	Salmon	Mallard	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4181
4182	44.00150867535797	Cloud	Bronze Shiny	Hypebeast	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4182
4183	63.02544535022444	Pastel Blue	Grimace Purple	Hypebeast	Fireman	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4183
4184	29.567671928942982	Pastel Yellow	Base Naked	Hypebeast	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4184
4185	69.98794426978544	Salmon	Tiger Striped	Duck	Bowtie	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4185
4186	53.697771500418185	Pastel Pink	Icy Blue	Hypebeast	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4186
4187	28.181111068136353	Hot Pink	Base Naked	Hypebeast	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4187
4188	35.0054809414835	Hot Pink	Bronze Shiny	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4188
4189	58.40726798253635	Orange	Steel Shiny	Pants Shoes	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4189
4190	100.1908758895692	Orange	Penguin Black	Duck	Santa	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4190
4191	116.92092003719486	Hot Pink	Zombie Green	Pants Shoes	Hypebeast	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4191
4192	61.65363135752291	Pastel Blue	Grimace Purple	Duck	Bowtie	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4192
4193	69.65000699989857	Orange	Zombie Green	Duck	Hypebeast	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4193
4194	90.81806216291861	Blue	Bronze Shiny	Duck	Bowtie	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4194
4195	54.101987094126585	Blue	Base Naked	Nerd	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4195
4196	94.10298237771373	Cloud	Doge	Farmer	Hoodie	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4196
4197	93.73435509539033	Pastel Pink	Yeti White	Duck	Jacket	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4197
4198	56.15949809109128	Pastel Blue	Grimace Purple	Duck	Flannel	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4198
4199	44.4450506776779	Blue	Mallard	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4199
4200	78.50877726893864	Cloud	Grimace Purple	Hypebeast	Fireman	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4200
4201	133.27043580858904	Cloud	Penguin Black	Nerd	Farmer	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4201
4202	22.410249823212876	Salmon	Base Naked	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4202
4203	40.15059597286459	Cloud	Bronze Shiny	Duck	Nerd	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4203
4204	72.7160247599403	Cloud	Base Naked	Duck	Collar	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4204
4205	91.74620937054296	Cloud	Zombie Green	Duck	Santa	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4205
4206	56.454136626265395	Hot Pink	Base Naked	Duck	Flannel	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4206
4207	82.2263305659833	Orange	Zombie Green	Duck	Hypebeast	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4207
4208	38.24193603389479	Salmon	Icy Blue	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4208
4209	30.073028151672826	Cloud	Bronze Shiny	Pants Shoes	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4209
4210	27.586370968615096	Pastel Yellow	Doge	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4210
4211	41.27794608294856	Salmon	Base Naked	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4211
4212	107.69051126100118	Pastel Blue	Bronze Shiny	Pirate	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4212
4213	38.64795208521863	Pastel Pink	Doge	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4213
4214	43.40651954936031	Pastel Yellow	Bronze Shiny	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4214
4215	35.20530198942962	Cloud	Bronze Shiny	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4215
4216	34.0411684364436	Neon Green	Base Naked	Nerd	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4216
4217	154.338192724548	Pastel Blue	Gold Shiny	Pants Shoes	Hoodie	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4217
4218	43.04838817338759	Orange	Bronze Shiny	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4218
4219	83.63837871305395	Tiffany Blue	Base Naked	Hypebeast	Hypebeast	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4219
4220	94.24177008158176	Blue	Mallard	Hypebeast	TShirt HS	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4220
4221	63.439262092272216	Pastel Blue	Penguin Black	Hypebeast	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4221
4222	168.6479542732521	Tiffany Blue	Penguin Black	Duck	Suit	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4222
4223	42.49777728825276	Pastel Pink	Steel Shiny	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4223
4224	180.0616147760525	Orange	Base Naked	Farmer	Suit	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4224
4225	80.72914840423854	Blue	Mallard	Nerd	Hypebeast	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4225
4226	55.33130875005018	Pastel Blue	Grimace Purple	Duck	TShirt HS	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4226
4227	36.9987358420377	Blue	Base Naked	Pants Shoes	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4227
4228	132.99633724148978	Orange	Grimace Purple	Pirate	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4228
4229	43.90620323496631	Orange	Base Naked	Duck	Jacket	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4229
4230	66.56040753943608	Cloud	Base Naked	Duck	Farmer	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4230
4231	61.63341371690761	Pastel Pink	Base Naked	Farmer	Nerd	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4231
4232	39.21703876133041	Pastel Blue	Base Naked	Nerd	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4232
4233	76.64679807936938	Blue	Tiger Striped	Duck	Farmer	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4233
4234	75.08283352240514	Hot Pink	Steel Shiny	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4234
4235	58.834368903035475	Pastel Pink	Grimace Purple	Duck	Naked	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4235
4236	73.1894176595562	Pastel Pink	Base Naked	Duck	Santa	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4236
4237	69.78650408697838	Hot Pink	Icy Blue	Fireman	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4237
4238	46.14713539656756	Pastel Blue	Unicorn Pink	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4238
4239	68.43542276669564	Tiffany Blue	Yeti White	Duck	Naked	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4239
4240	31.023288401220174	Hot Pink	Bronze Shiny	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4240
4241	25.485171941111364	Blue	Base Naked	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4241
4242	81.13336923955265	Tiffany Blue	Unicorn Pink	Pants Shoes	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4242
4243	36.548278570306806	Pastel Blue	Base Naked	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4243
4244	49.94032767032492	Tiffany Blue	Bronze Shiny	Duck	Bowtie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4244
4245	61.50574229914413	Pastel Pink	Doge	Fireman	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4245
4246	71.95352282499336	Pastel Blue	Steel Shiny	Farmer	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4246
4247	66.38465934692631	Pastel Pink	Tiger Striped	Nerd	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4247
4248	65.73144041763081	Pastel Pink	Bronze Shiny	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4248
4249	74.56644890091961	Tiffany Blue	Yeti White	Farmer	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4249
4250	90.42014317747659	Orange	Unicorn Pink	Santa	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4250
4251	63.53326097780191	Pastel Pink	Yeti White	Nerd	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4251
4252	43.43150370141005	Pastel Pink	Grimace Purple	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4252
4253	44.205771290311176	Pastel Pink	Penguin Black	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4253
4254	38.31027333241611	Hot Pink	Doge	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4254
4255	105.70155790772404	Blue	Icy Blue	Hypebeast	Jacket	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4255
4256	36.48697773668652	Hot Pink	Base Naked	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4256
4257	65.87166567023898	Salmon	Gold Shiny	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4257
4258	30.151084971929855	Blue	Icy Blue	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4258
4259	76.33097111751707	Salmon	Bronze Shiny	Santa	Hypebeast	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4259
4260	87.70806611355103	Cloud	Gold Shiny	Duck	Nerd	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4260
4261	97.076698800255	Hot Pink	Base Naked	Nerd	Jacket	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4261
4262	52.49587751418924	Blue	Grimace Purple	Nerd	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4262
4263	34.8972297175527	Pastel Blue	Bronze Shiny	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4263
4264	86.27147424221909	Tiffany Blue	Mallard	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4264
4265	94.03829980830125	Hot Pink	Doge	Hypebeast	Bowtie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4265
4266	120.24183059732108	Tiffany Blue	Icy Blue	Pants Shoes	Pirate	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4266
4267	79.17453932689695	Pastel Pink	Doge	Santa	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4267
4268	62.56770196996362	Orange	Icy Blue	Hypebeast	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4268
4269	61.42513002552067	Salmon	Yeti White	Duck	Nerd	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4269
4270	24.97363607092045	Tiffany Blue	Base Naked	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4270
4271	111.66470676431905	Pastel Blue	Zombie Green	Hypebeast	TShirt HS	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4271
4272	118.68850915113282	Salmon	Steel Shiny	Nerd	Fireman	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4272
4273	37.23153511455952	Pastel Pink	Base Naked	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4273
4274	75.88451772391667	Cloud	Gold Shiny	Nerd	Hypebeast	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4274
4275	65.0713851988044	Orange	Grimace Purple	Hypebeast	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4275
4276	30.818656878888177	Blue	Mallard	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4276
4277	62.50355669147529	Pastel Blue	Mallard	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4277
4278	38.65395790499961	Pastel Blue	Icy Blue	Hypebeast	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4278
4279	145.5702150733411	Orange	Gold Shiny	Santa	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4279
4280	46.19173701072773	Salmon	Grimace Purple	Duck	Hypebeast	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4280
4281	65.51561653572017	Orange	Penguin Black	Pants Shoes	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4281
4282	52.9558771373601	Blue	Doge	Duck	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4282
4283	80.96057131093553	Pastel Pink	Gold Shiny	Nerd	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4283
4284	21.87353502174813	Hot Pink	Base Naked	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4284
4285	17.965021234172745	Pastel Blue	Base Naked	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4285
4286	61.8226177560049	Hot Pink	Base Naked	Duck	Santa	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4286
4287	43.43150371751443	Salmon	Grimace Purple	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4287
4288	44.67070006213903	Cloud	Base Naked	Duck	Jacket	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4288
4289	48.80791706432329	Cloud	Penguin Black	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4289
4290	82.00979973667559	Pastel Yellow	Tiger Striped	Santa	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4290
4291	34.659780534673274	Salmon	Bronze Shiny	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4291
4292	113.29226124878551	Orange	Base Naked	Pirate	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4292
4293	49.184805293742684	Pastel Pink	Bronze Shiny	Nerd	Collar	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4293
4294	76.82656277440951	Orange	Base Naked	Farmer	Fireman	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4294
4295	22.14703499457457	Hot Pink	Base Naked	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4295
4296	58.30550109343163	Orange	Base Naked	Pants Shoes	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4296
4297	53.28352491503655	Blue	Penguin Black	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4297
4298	57.18329142495516	Neon Green	Bronze Shiny	Hypebeast	Bowtie	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4298
4299	86.3669411463331	Pastel Yellow	Penguin Black	Hypebeast	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4299
4300	68.33022277495641	Blue	Grimace Purple	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4300
4301	67.25180231086092	Pastel Blue	Yeti White	Duck	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4301
4302	102.12918434521877	Pastel Yellow	Steel Shiny	Pants Shoes	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4302
4303	35.46560625911427	Pastel Blue	Doge	Nerd	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4303
4304	84.29200537645849	Cloud	Base Naked	Duck	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4304
4305	31.241204656029943	Hot Pink	Yeti White	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4305
4306	35.61511883359097	Salmon	Base Naked	Pants Shoes	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4306
4307	106.99897079129089	Neon Green	Base Naked	Fireman	TShirt HS	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4307
4308	29.01560434328415	Cloud	Base Naked	Duck	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4308
4309	52.32372844491796	Salmon	Doge	Duck	Bowtie	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4309
4310	58.622218552851464	Hot Pink	Gold Shiny	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/4310
